#from_script: filter_pos_gene_gbm.py; pos_file: sample-data_mpos_diff.tsv; subset_file: TAIR10_gBM_bewick-et-al.txt; gff_file: TAIR10_GFF3_genes_browser.gff; use_cds: False; is_opposite: False
chrm	pos
Chr1	243202
Chr1	243588
Chr1	245011
Chr1	263037
Chr1	263238
Chr1	264619
Chr1	264804
Chr1	265532
Chr1	265533
Chr1	265675
Chr1	265684
Chr1	265977
Chr1	266013
Chr1	266048
Chr1	266049
Chr1	266321
Chr1	266328
Chr1	266384
Chr1	266487
Chr1	266491
Chr1	267329
Chr1	267707
Chr1	281919
Chr1	281920
Chr1	281926
Chr1	281927
Chr1	281950
Chr1	281955
Chr1	282106
Chr1	285557
Chr1	285558
Chr1	289201
Chr1	289300
Chr1	290802
Chr1	290816
Chr1	290817
Chr1	314512
Chr1	314534
Chr1	314535
Chr1	314596
Chr1	314601
Chr1	314611
Chr1	314619
Chr1	314620
Chr1	314629
Chr1	314641
Chr1	314682
Chr1	314709
Chr1	314713
Chr1	314798
Chr1	314799
Chr1	314808
Chr1	314813
Chr1	314824
Chr1	314825
Chr1	314837
Chr1	314845
Chr1	314884
Chr1	314885
Chr1	314886
Chr1	314913
Chr1	314958
Chr1	314968
Chr1	314974
Chr1	314996
Chr1	315000
Chr1	315007
Chr1	315010
Chr1	315013
Chr1	315017
Chr1	315022
Chr1	315028
Chr1	315029
Chr1	315036
Chr1	315039
Chr1	315043
Chr1	315050
Chr1	315079
Chr1	315084
Chr1	315116
Chr1	315363
Chr1	315387
Chr1	315428
Chr1	315648
Chr1	315743
Chr1	315755
Chr1	315772
Chr1	326786
Chr1	326811
Chr1	327670
Chr1	327678
Chr1	327702
Chr1	329581
Chr1	329586
Chr1	331274
Chr1	331275
Chr1	331883
Chr1	332564
Chr1	333264
Chr1	333265
Chr1	333266
Chr1	333267
Chr1	333290
Chr1	333291
Chr1	333488
Chr1	333706
Chr1	333707
Chr1	333719
Chr1	333720
Chr1	333840
Chr1	333841
Chr1	334376
Chr1	334765
Chr1	334766
Chr1	335024
Chr1	335178
Chr1	335427
Chr1	336333
Chr1	337243
Chr1	337254
Chr1	337264
Chr1	337277
Chr1	347892
Chr1	347902
Chr1	348270
Chr1	348275
Chr1	348282
Chr1	348288
Chr1	348289
Chr1	348296
Chr1	348302
Chr1	348335
Chr1	348366
Chr1	348377
Chr1	348381
Chr1	348387
Chr1	348398
Chr1	348400
Chr1	348414
Chr1	348418
Chr1	348433
Chr1	348435
Chr1	348442
Chr1	348446
Chr1	348456
Chr1	348537
Chr1	348735
Chr1	348772
Chr1	348935
Chr1	349172
Chr1	349217
Chr1	349231
Chr1	349242
Chr1	349256
Chr1	349370
Chr1	349401
Chr1	349411
Chr1	349414
Chr1	349416
Chr1	349418
Chr1	349426
Chr1	349427
Chr1	349429
Chr1	349633
Chr1	349652
Chr1	350154
Chr1	350155
Chr1	350863
Chr1	352428
Chr1	352429
Chr1	359127
Chr1	359134
Chr1	359143
Chr1	359145
Chr1	359224
Chr1	359238
Chr1	359261
Chr1	359264
Chr1	359274
Chr1	359333
Chr1	359348
Chr1	359390
Chr1	359391
Chr1	359393
Chr1	359399
Chr1	359406
Chr1	359424
Chr1	359463
Chr1	359490
Chr1	359497
Chr1	359505
Chr1	359519
Chr1	359529
Chr1	359541
Chr1	359545
Chr1	359546
Chr1	359563
Chr1	359574
Chr1	359578
Chr1	359592
Chr1	359596
Chr1	359614
Chr1	359617
Chr1	359649
Chr1	359682
Chr1	359683
Chr1	359744
Chr1	359769
Chr1	359770
Chr1	359801
Chr1	359823
Chr1	359849
Chr1	359868
Chr1	359891
Chr1	359896
Chr1	359905
Chr1	359908
Chr1	359928
Chr1	359929
Chr1	359976
Chr1	359989
Chr1	360000
Chr1	360116
Chr1	360132
Chr1	360133
Chr1	360250
Chr1	360253
Chr1	360265
Chr1	360271
Chr1	360282
Chr1	360285
Chr1	360304
Chr1	360347
Chr1	360354
Chr1	360358
Chr1	360364
Chr1	360381
Chr1	360399
Chr1	360402
Chr1	360408
Chr1	360454
Chr1	360460
Chr1	360473
Chr1	360506
Chr1	374177
Chr1	374208
Chr1	374210
Chr1	374268
Chr1	374271
Chr1	374389
Chr1	375180
Chr1	375192
Chr1	375894
Chr1	376138
Chr1	377224
Chr1	377670
Chr1	379633
Chr1	379634
Chr1	380288
Chr1	380375
Chr1	381603
Chr1	382182
Chr1	382186
Chr1	382913
Chr1	382918
Chr1	383087
Chr1	383121
Chr1	383213
Chr1	383275
Chr1	383282
Chr1	383329
Chr1	383337
Chr1	383364
Chr1	383395
Chr1	383418
Chr1	383419
Chr1	383439
Chr1	383461
Chr1	383473
Chr1	383482
Chr1	383485
Chr1	383499
Chr1	383519
Chr1	383526
Chr1	383546
Chr1	383551
Chr1	383564
Chr1	383579
Chr1	383585
Chr1	383599
Chr1	383607
Chr1	383619
Chr1	383621
Chr1	383629
Chr1	383637
Chr1	383668
Chr1	383674
Chr1	383705
Chr1	383713
Chr1	383714
Chr1	383715
Chr1	383718
Chr1	383720
Chr1	383728
Chr1	383734
Chr1	383775
Chr1	383847
Chr1	383869
Chr1	383882
Chr1	383891
Chr1	383939
Chr1	383940
Chr1	383945
Chr1	383961
Chr1	383964
Chr1	383984
Chr1	383987
Chr1	384021
Chr1	384023
Chr1	384046
Chr1	384056
Chr1	384070
Chr1	384074
Chr1	384079
Chr1	384088
Chr1	384090
Chr1	384101
Chr1	384116
Chr1	384125
Chr1	384129
Chr1	384131
Chr1	384134
Chr1	384138
Chr1	384140
Chr1	384143
Chr1	384160
Chr1	384216
Chr1	384239
Chr1	384265
Chr1	384279
Chr1	384282
Chr1	384311
Chr1	384313
Chr1	384329
Chr1	384374
Chr1	384428
Chr1	384429
Chr1	385466
Chr1	385630
Chr1	385911
Chr1	385945
Chr1	385946
Chr1	406702
Chr1	406703
Chr1	406828
Chr1	408288
Chr1	449988
Chr1	450059
Chr1	523652
Chr1	523724
Chr1	523725
Chr1	523726
Chr1	523730
Chr1	523745
Chr1	523748
Chr1	523750
Chr1	523773
Chr1	523780
Chr1	524032
Chr1	524430
Chr1	524678
Chr1	524719
Chr1	524737
Chr1	524802
Chr1	525941
Chr1	525943
Chr1	526077
Chr1	526145
Chr1	526150
Chr1	526163
Chr1	526179
Chr1	526180
Chr1	526183
Chr1	526191
Chr1	526193
Chr1	526236
Chr1	526250
Chr1	526273
Chr1	526275
Chr1	526282
Chr1	526283
Chr1	526284
Chr1	526290
Chr1	526304
Chr1	526307
Chr1	526323
Chr1	526326
Chr1	526332
Chr1	526339
Chr1	526348
Chr1	526749
Chr1	526805
Chr1	526832
Chr1	526836
Chr1	526865
Chr1	526889
Chr1	526893
Chr1	526917
Chr1	526943
Chr1	526946
Chr1	526949
Chr1	526950
Chr1	526965
Chr1	527061
Chr1	527062
Chr1	527070
Chr1	527073
Chr1	527078
Chr1	527080
Chr1	527083
Chr1	527095
Chr1	527102
Chr1	527108
Chr1	527141
Chr1	527162
Chr1	527164
Chr1	527206
Chr1	527209
Chr1	527210
Chr1	527216
Chr1	527332
Chr1	527365
Chr1	527369
Chr1	527415
Chr1	527435
Chr1	527437
Chr1	527442
Chr1	527443
Chr1	527450
Chr1	527451
Chr1	527467
Chr1	527507
Chr1	527515
Chr1	527528
Chr1	527540
Chr1	527547
Chr1	527581
Chr1	527660
Chr1	527664
Chr1	527690
Chr1	527704
Chr1	527767
Chr1	527777
Chr1	527778
Chr1	527779
Chr1	527786
Chr1	527805
Chr1	527830
Chr1	527843
Chr1	527873
Chr1	527902
Chr1	527928
Chr1	527929
Chr1	527932
Chr1	527948
Chr1	527949
Chr1	527953
Chr1	527959
Chr1	527965
Chr1	527968
Chr1	527969
Chr1	527980
Chr1	527982
Chr1	527991
Chr1	528012
Chr1	528013
Chr1	528059
Chr1	528069
Chr1	528070
Chr1	528118
Chr1	528149
Chr1	528156
Chr1	528212
Chr1	528215
Chr1	528235
Chr1	528244
Chr1	528258
Chr1	528259
Chr1	528280
Chr1	528285
Chr1	528290
Chr1	528300
Chr1	528301
Chr1	528302
Chr1	528310
Chr1	528312
Chr1	528321
Chr1	528330
Chr1	528331
Chr1	528343
Chr1	528358
Chr1	528373
Chr1	528374
Chr1	528387
Chr1	528396
Chr1	528405
Chr1	528407
Chr1	528417
Chr1	528419
Chr1	528428
Chr1	528437
Chr1	528438
Chr1	528449
Chr1	528450
Chr1	528451
Chr1	528460
Chr1	528467
Chr1	528468
Chr1	528525
Chr1	528561
Chr1	528564
Chr1	528576
Chr1	528598
Chr1	528628
Chr1	528632
Chr1	528689
Chr1	528703
Chr1	629146
Chr1	629315
Chr1	646134
Chr1	646630
Chr1	646637
Chr1	646638
Chr1	646646
Chr1	646649
Chr1	646737
Chr1	646777
Chr1	646780
Chr1	646783
Chr1	648612
Chr1	648801
Chr1	651638
Chr1	651647
Chr1	655976
Chr1	655988
Chr1	657746
Chr1	657819
Chr1	681477
Chr1	681478
Chr1	681493
Chr1	681666
Chr1	681691
Chr1	681749
Chr1	681750
Chr1	681954
Chr1	682341
Chr1	682465
Chr1	682466
Chr1	682516
Chr1	683999
Chr1	684029
Chr1	684267
Chr1	686033
Chr1	686160
Chr1	686161
Chr1	686346
Chr1	686347
Chr1	686426
Chr1	686849
Chr1	686850
Chr1	687073
Chr1	687074
Chr1	687094
Chr1	687095
Chr1	687896
Chr1	687897
Chr1	688050
Chr1	688051
Chr1	688153
Chr1	688154
Chr1	688533
Chr1	688534
Chr1	688555
Chr1	688556
Chr1	688569
Chr1	688570
Chr1	688918
Chr1	688919
Chr1	689122
Chr1	689123
Chr1	689456
Chr1	690564
Chr1	691685
Chr1	691703
Chr1	691910
Chr1	692322
Chr1	713498
Chr1	713818
Chr1	714088
Chr1	715083
Chr1	715161
Chr1	717069
Chr1	717470
Chr1	717471
Chr1	717598
Chr1	717599
Chr1	717674
Chr1	717675
Chr1	717686
Chr1	717687
Chr1	717715
Chr1	718442
Chr1	718443
Chr1	718605
Chr1	718606
Chr1	718764
Chr1	718765
Chr1	718781
Chr1	718782
Chr1	718924
Chr1	719462
Chr1	719469
Chr1	719577
Chr1	719719
Chr1	720473
Chr1	720474
Chr1	723137
Chr1	723138
Chr1	723459
Chr1	723463
Chr1	723536
Chr1	723538
Chr1	723544
Chr1	723554
Chr1	723580
Chr1	723601
Chr1	723604
Chr1	723641
Chr1	723646
Chr1	723667
Chr1	723688
Chr1	723763
Chr1	723778
Chr1	723788
Chr1	723790
Chr1	723794
Chr1	723798
Chr1	723801
Chr1	723820
Chr1	723839
Chr1	723844
Chr1	723862
Chr1	723876
Chr1	723887
Chr1	723890
Chr1	723891
Chr1	723893
Chr1	723895
Chr1	723917
Chr1	723920
Chr1	723924
Chr1	723928
Chr1	724048
Chr1	724064
Chr1	724073
Chr1	724093
Chr1	724347
Chr1	724528
Chr1	724542
Chr1	724560
Chr1	724706
Chr1	724717
Chr1	724725
Chr1	724730
Chr1	724736
Chr1	724825
Chr1	724876
Chr1	724883
Chr1	724886
Chr1	724898
Chr1	724907
Chr1	724921
Chr1	724930
Chr1	724940
Chr1	724979
Chr1	725050
Chr1	725075
Chr1	725099
Chr1	725101
Chr1	725149
Chr1	725150
Chr1	725155
Chr1	725162
Chr1	725165
Chr1	725170
Chr1	725171
Chr1	725172
Chr1	725174
Chr1	725182
Chr1	725217
Chr1	725361
Chr1	740334
Chr1	740335
Chr1	742640
Chr1	742641
Chr1	742659
Chr1	742660
Chr1	742670
Chr1	744257
Chr1	745644
Chr1	745645
Chr1	745650
Chr1	745651
Chr1	745698
Chr1	745699
Chr1	745847
Chr1	761286
Chr1	761287
Chr1	761695
Chr1	761696
Chr1	761962
Chr1	761970
Chr1	762040
Chr1	762046
Chr1	765244
Chr1	765600
Chr1	775737
Chr1	775746
Chr1	775749
Chr1	775752
Chr1	775753
Chr1	775757
Chr1	775762
Chr1	775773
Chr1	775774
Chr1	775831
Chr1	775833
Chr1	775837
Chr1	775898
Chr1	775904
Chr1	775909
Chr1	775910
Chr1	775912
Chr1	775926
Chr1	775929
Chr1	775938
Chr1	775941
Chr1	775946
Chr1	776054
Chr1	776093
Chr1	776095
Chr1	776124
Chr1	776130
Chr1	776139
Chr1	776141
Chr1	776164
Chr1	776176
Chr1	776184
Chr1	776276
Chr1	776278
Chr1	776310
Chr1	776314
Chr1	776460
Chr1	776549
Chr1	776621
Chr1	776658
Chr1	776660
Chr1	776661
Chr1	776715
Chr1	776722
Chr1	776724
Chr1	776760
Chr1	776782
Chr1	776784
Chr1	776831
Chr1	776863
Chr1	776892
Chr1	776899
Chr1	776923
Chr1	776970
Chr1	776995
Chr1	777085
Chr1	777171
Chr1	777174
Chr1	777188
Chr1	777194
Chr1	777213
Chr1	777237
Chr1	777246
Chr1	777255
Chr1	777267
Chr1	777270
Chr1	777273
Chr1	777283
Chr1	777305
Chr1	777391
Chr1	777394
Chr1	777435
Chr1	777449
Chr1	777459
Chr1	777461
Chr1	777473
Chr1	777480
Chr1	777483
Chr1	777486
Chr1	777489
Chr1	777492
Chr1	777495
Chr1	777499
Chr1	777509
Chr1	777527
Chr1	777541
Chr1	777572
Chr1	777716
Chr1	778127
Chr1	778191
Chr1	778198
Chr1	778228
Chr1	778339
Chr1	778497
Chr1	778526
Chr1	778580
Chr1	778582
Chr1	778718
Chr1	778743
Chr1	778749
Chr1	778785
Chr1	778803
Chr1	778820
Chr1	778821
Chr1	778829
Chr1	778832
Chr1	778833
Chr1	778837
Chr1	779452
Chr1	779744
Chr1	803231
Chr1	803232
Chr1	803233
Chr1	803239
Chr1	803251
Chr1	803263
Chr1	803264
Chr1	803339
Chr1	803340
Chr1	803372
Chr1	803721
Chr1	804070
Chr1	804221
Chr1	805104
Chr1	805587
Chr1	805588
Chr1	806974
Chr1	813796
Chr1	814249
Chr1	814254
Chr1	814260
Chr1	814262
Chr1	814271
Chr1	814287
Chr1	814366
Chr1	814512
Chr1	814519
Chr1	814521
Chr1	814528
Chr1	814532
Chr1	814535
Chr1	814538
Chr1	814548
Chr1	814618
Chr1	814619
Chr1	816449
Chr1	828179
Chr1	828418
Chr1	828429
Chr1	828447
Chr1	829186
Chr1	829496
Chr1	829497
Chr1	829880
Chr1	829881
Chr1	829966
Chr1	829967
Chr1	830003
Chr1	830004
Chr1	830329
Chr1	830330
Chr1	836534
Chr1	838388
Chr1	838389
Chr1	838406
Chr1	838407
Chr1	838572
Chr1	838573
Chr1	838583
Chr1	838584
Chr1	838656
Chr1	838657
Chr1	838877
Chr1	839190
Chr1	839237
Chr1	839238
Chr1	840904
Chr1	862001
Chr1	862007
Chr1	862008
Chr1	862171
Chr1	862172
Chr1	862277
Chr1	862278
Chr1	862387
Chr1	862488
Chr1	862649
Chr1	878711
Chr1	878716
Chr1	878780
Chr1	880594
Chr1	880611
Chr1	880702
Chr1	880715
Chr1	880731
Chr1	880751
Chr1	880770
Chr1	880785
Chr1	880787
Chr1	880796
Chr1	880802
Chr1	880805
Chr1	880823
Chr1	880841
Chr1	880860
Chr1	880867
Chr1	880969
Chr1	880983
Chr1	880999
Chr1	881092
Chr1	881095
Chr1	881101
Chr1	881123
Chr1	881143
Chr1	881150
Chr1	881248
Chr1	882819
Chr1	882820
Chr1	883338
Chr1	883339
Chr1	885882
Chr1	885883
Chr1	885982
Chr1	885983
Chr1	886005
Chr1	886006
Chr1	886996
Chr1	891060
Chr1	892056
Chr1	933567
Chr1	933568
Chr1	933716
Chr1	934462
Chr1	934773
Chr1	939441
Chr1	939442
Chr1	939692
Chr1	940527
Chr1	940609
Chr1	940610
Chr1	940654
Chr1	940655
Chr1	941011
Chr1	941080
Chr1	945275
Chr1	945280
Chr1	945281
Chr1	945355
Chr1	945755
Chr1	945756
Chr1	945769
Chr1	945770
Chr1	945796
Chr1	945797
Chr1	946308
Chr1	946309
Chr1	947128
Chr1	962399
Chr1	962400
Chr1	962505
Chr1	963983
Chr1	963984
Chr1	963991
Chr1	964421
Chr1	964451
Chr1	964468
Chr1	964499
Chr1	964524
Chr1	964534
Chr1	964546
Chr1	964558
Chr1	964581
Chr1	964607
Chr1	964640
Chr1	964647
Chr1	964709
Chr1	964712
Chr1	964765
Chr1	964795
Chr1	964830
Chr1	964859
Chr1	964916
Chr1	964932
Chr1	964945
Chr1	964964
Chr1	965021
Chr1	965046
Chr1	965054
Chr1	965099
Chr1	965121
Chr1	965125
Chr1	965143
Chr1	965204
Chr1	965211
Chr1	965265
Chr1	965298
Chr1	965318
Chr1	965346
Chr1	965392
Chr1	965424
Chr1	965506
Chr1	965510
Chr1	965515
Chr1	965521
Chr1	965540
Chr1	965573
Chr1	965593
Chr1	965603
Chr1	965648
Chr1	965665
Chr1	965667
Chr1	965670
Chr1	965673
Chr1	965674
Chr1	965695
Chr1	965700
Chr1	965721
Chr1	965731
Chr1	965740
Chr1	965743
Chr1	965757
Chr1	965799
Chr1	965819
Chr1	965843
Chr1	965851
Chr1	965856
Chr1	965868
Chr1	965886
Chr1	965892
Chr1	965899
Chr1	965900
Chr1	965901
Chr1	965916
Chr1	966007
Chr1	966024
Chr1	966041
Chr1	966055
Chr1	966120
Chr1	966129
Chr1	966153
Chr1	966171
Chr1	966195
Chr1	966271
Chr1	966275
Chr1	966291
Chr1	966462
Chr1	979660
Chr1	980420
Chr1	980421
Chr1	980850
Chr1	999377
Chr1	999964
Chr1	1000035
Chr1	1000071
Chr1	1004801
Chr1	1005255
Chr1	1005586
Chr1	1005634
Chr1	1005762
Chr1	1005801
Chr1	1005820
Chr1	1005824
Chr1	1005865
Chr1	1005913
Chr1	1005935
Chr1	1005940
Chr1	1005942
Chr1	1005948
Chr1	1005960
Chr1	1005979
Chr1	1005982
Chr1	1005993
Chr1	1005994
Chr1	1006001
Chr1	1006005
Chr1	1006009
Chr1	1006019
Chr1	1006021
Chr1	1006051
Chr1	1006056
Chr1	1006066
Chr1	1006084
Chr1	1006194
Chr1	1006199
Chr1	1006202
Chr1	1006214
Chr1	1006219
Chr1	1006222
Chr1	1006237
Chr1	1006239
Chr1	1006288
Chr1	1006293
Chr1	1006303
Chr1	1006318
Chr1	1006340
Chr1	1006374
Chr1	1006386
Chr1	1006398
Chr1	1006427
Chr1	1006437
Chr1	1006440
Chr1	1006442
Chr1	1006444
Chr1	1006448
Chr1	1006452
Chr1	1006455
Chr1	1006457
Chr1	1006461
Chr1	1006535
Chr1	1006566
Chr1	1006569
Chr1	1006589
Chr1	1006590
Chr1	1006600
Chr1	1006604
Chr1	1006613
Chr1	1006614
Chr1	1006620
Chr1	1006621
Chr1	1006631
Chr1	1006633
Chr1	1006646
Chr1	1006647
Chr1	1006652
Chr1	1006653
Chr1	1006655
Chr1	1006658
Chr1	1006661
Chr1	1006663
Chr1	1006665
Chr1	1006670
Chr1	1006674
Chr1	1006677
Chr1	1007560
Chr1	1007561
Chr1	1007573
Chr1	1007574
Chr1	1007916
Chr1	1007917
Chr1	1015193
Chr1	1015814
Chr1	1016202
Chr1	1016210
Chr1	1016216
Chr1	1016237
Chr1	1016250
Chr1	1016251
Chr1	1016253
Chr1	1016255
Chr1	1016261
Chr1	1016284
Chr1	1016308
Chr1	1016332
Chr1	1016349
Chr1	1016447
Chr1	1016490
Chr1	1040574
Chr1	1040575
Chr1	1041517
Chr1	1041518
Chr1	1042133
Chr1	1042175
Chr1	1042176
Chr1	1045598
Chr1	1045621
Chr1	1045661
Chr1	1045683
Chr1	1045685
Chr1	1045689
Chr1	1045710
Chr1	1045733
Chr1	1045735
Chr1	1045758
Chr1	1045773
Chr1	1045834
Chr1	1045837
Chr1	1045881
Chr1	1045939
Chr1	1046000
Chr1	1046021
Chr1	1046030
Chr1	1046036
Chr1	1046043
Chr1	1046061
Chr1	1046062
Chr1	1046063
Chr1	1046065
Chr1	1046073
Chr1	1046082
Chr1	1046087
Chr1	1046111
Chr1	1046121
Chr1	1046123
Chr1	1046127
Chr1	1046140
Chr1	1046144
Chr1	1046206
Chr1	1046221
Chr1	1046267
Chr1	1046349
Chr1	1046383
Chr1	1046392
Chr1	1046393
Chr1	1046418
Chr1	1046427
Chr1	1046440
Chr1	1046444
Chr1	1046476
Chr1	1046477
Chr1	1046478
Chr1	1046480
Chr1	1046486
Chr1	1046489
Chr1	1046494
Chr1	1046547
Chr1	1046552
Chr1	1046555
Chr1	1046586
Chr1	1046597
Chr1	1046599
Chr1	1046600
Chr1	1046610
Chr1	1046611
Chr1	1046616
Chr1	1046617
Chr1	1046625
Chr1	1046626
Chr1	1046627
Chr1	1046629
Chr1	1046636
Chr1	1046688
Chr1	1046691
Chr1	1046706
Chr1	1046727
Chr1	1046750
Chr1	1046776
Chr1	1046783
Chr1	1046835
Chr1	1046850
Chr1	1046875
Chr1	1046945
Chr1	1046951
Chr1	1047077
Chr1	1047089
Chr1	1047102
Chr1	1047107
Chr1	1047109
Chr1	1047111
Chr1	1047116
Chr1	1047137
Chr1	1047160
Chr1	1047174
Chr1	1047210
Chr1	1047278
Chr1	1047286
Chr1	1047315
Chr1	1047352
Chr1	1047366
Chr1	1047405
Chr1	1047417
Chr1	1047431
Chr1	1047469
Chr1	1047484
Chr1	1047488
Chr1	1047500
Chr1	1047551
Chr1	1047553
Chr1	1047614
Chr1	1047653
Chr1	1047661
Chr1	1047671
Chr1	1047705
Chr1	1047708
Chr1	1047725
Chr1	1047731
Chr1	1047734
Chr1	1047758
Chr1	1047772
Chr1	1047780
Chr1	1047830
Chr1	1047832
Chr1	1047867
Chr1	1047905
Chr1	1047922
Chr1	1047929
Chr1	1048007
Chr1	1048023
Chr1	1048103
Chr1	1048117
Chr1	1048122
Chr1	1048133
Chr1	1048137
Chr1	1048144
Chr1	1048163
Chr1	1048170
Chr1	1048192
Chr1	1048198
Chr1	1048209
Chr1	1048267
Chr1	1048335
Chr1	1048336
Chr1	1048341
Chr1	1048345
Chr1	1048356
Chr1	1048361
Chr1	1048373
Chr1	1048375
Chr1	1048377
Chr1	1048381
Chr1	1048383
Chr1	1048411
Chr1	1048414
Chr1	1048418
Chr1	1048471
Chr1	1048494
Chr1	1048504
Chr1	1048515
Chr1	1048543
Chr1	1048546
Chr1	1048552
Chr1	1048564
Chr1	1048568
Chr1	1048574
Chr1	1048589
Chr1	1048592
Chr1	1048609
Chr1	1048663
Chr1	1048676
Chr1	1048717
Chr1	1048746
Chr1	1048752
Chr1	1048754
Chr1	1048759
Chr1	1048761
Chr1	1048762
Chr1	1048775
Chr1	1048805
Chr1	1048854
Chr1	1048969
Chr1	1048983
Chr1	1048985
Chr1	1048988
Chr1	1048991
Chr1	1049001
Chr1	1049004
Chr1	1049006
Chr1	1049008
Chr1	1049009
Chr1	1049028
Chr1	1049029
Chr1	1049083
Chr1	1049095
Chr1	1049118
Chr1	1049143
Chr1	1049164
Chr1	1049172
Chr1	1049182
Chr1	1049203
Chr1	1049208
Chr1	1049221
Chr1	1049229
Chr1	1049248
Chr1	1049256
Chr1	1049257
Chr1	1049258
Chr1	1049271
Chr1	1049276
Chr1	1049289
Chr1	1051356
Chr1	1051366
Chr1	1051385
Chr1	1051398
Chr1	1051399
Chr1	1051401
Chr1	1051413
Chr1	1051414
Chr1	1051417
Chr1	1051438
Chr1	1051462
Chr1	1051475
Chr1	1051494
Chr1	1051499
Chr1	1051535
Chr1	1051961
Chr1	1052846
Chr1	1052852
Chr1	1052853
Chr1	1053520
Chr1	1053521
Chr1	1053533
Chr1	1053547
Chr1	1053548
Chr1	1053575
Chr1	1053579
Chr1	1053599
Chr1	1053602
Chr1	1053651
Chr1	1054004
Chr1	1054005
Chr1	1054072
Chr1	1054073
Chr1	1054210
Chr1	1054218
Chr1	1054221
Chr1	1054490
Chr1	1054557
Chr1	1055001
Chr1	1055002
Chr1	1055270
Chr1	1055271
Chr1	1055281
Chr1	1055282
Chr1	1055366
Chr1	1055367
Chr1	1055390
Chr1	1055391
Chr1	1055758
Chr1	1056014
Chr1	1056038
Chr1	1056039
Chr1	1064476
Chr1	1064494
Chr1	1064500
Chr1	1064524
Chr1	1064525
Chr1	1064548
Chr1	1064561
Chr1	1064570
Chr1	1064572
Chr1	1064584
Chr1	1064600
Chr1	1064602
Chr1	1064609
Chr1	1064638
Chr1	1064653
Chr1	1064672
Chr1	1064693
Chr1	1064699
Chr1	1064709
Chr1	1064714
Chr1	1064731
Chr1	1064757
Chr1	1064768
Chr1	1064805
Chr1	1064815
Chr1	1064825
Chr1	1064845
Chr1	1064851
Chr1	1064860
Chr1	1064885
Chr1	1064899
Chr1	1064922
Chr1	1064933
Chr1	1064997
Chr1	1065062
Chr1	1065067
Chr1	1065090
Chr1	1065106
Chr1	1065108
Chr1	1065185
Chr1	1065199
Chr1	1065203
Chr1	1065256
Chr1	1065259
Chr1	1065283
Chr1	1065286
Chr1	1065289
Chr1	1065342
Chr1	1065347
Chr1	1065352
Chr1	1065356
Chr1	1065364
Chr1	1065376
Chr1	1065379
Chr1	1065478
Chr1	1065486
Chr1	1065555
Chr1	1065574
Chr1	1065586
Chr1	1065659
Chr1	1065690
Chr1	1065695
Chr1	1065726
Chr1	1065741
Chr1	1065747
Chr1	1065774
Chr1	1065779
Chr1	1065804
Chr1	1065812
Chr1	1065844
Chr1	1065846
Chr1	1065862
Chr1	1065882
Chr1	1065888
Chr1	1065890
Chr1	1065893
Chr1	1065898
Chr1	1065901
Chr1	1065918
Chr1	1065928
Chr1	1065933
Chr1	1065938
Chr1	1065939
Chr1	1065956
Chr1	1065969
Chr1	1065988
Chr1	1065998
Chr1	1066001
Chr1	1066005
Chr1	1066064
Chr1	1066075
Chr1	1066119
